"b","dataset","n_models","models","weights","distance_meas","distance_est","var_pred","r2","bias","lower_CI","upper_CI","mae","rmse"
36,"natalia_oliveira_2023",18,"[47] Nusdwinuringtyas et al, 2014; [13] Chetta et al. 2006; [42] Britto et al. 2013; [43] Rao et al. 2013; [27] Alameri et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [28] Ben Saad et al. 2009; [54] Almeida et al. 2019; [09] Camarri et al. 2006; [55] Almeida et al. 2019; [04] Troosters, Gosselink & Decramer 1999; [30] Osses et al. 2010; [07] Enrigth et al. 2003; [02] Enright & Sherrill 1998; [40] Britto et al. 2013; [15] Masmoudi et al. 2008; [48] Fernandes et al. 2016; [45] Kim et al. 2014","0.2669;-0.7607;0.1631;-0.261;0.65;-0.0935;0.6541;-0.4148;0.0276;0.066;-0.011;-0.1049;0.019;0.9525;-0.4541;-0.2543;0.3153;0.2397",676.552631578947,614.149671274489,2128.59386834942,0.253107953731122,-62.402960304458,-227.609156481494,90.045770199915,78.5256101641701,100.641926949523
37,"natalia_oliveira_2023",11,"[10] Camarri et al. 2006; [02] Enright & Sherrill 1998; [13] Chetta et al. 2006; [06] Gibbons et al. 2001; [04] Troosters, Gosselink & Decramer 1999; [54] Almeida et al. 2019; [28] Ben Saad et al. 2009; [26] Jenkins et al. 2009; [30] Osses et al. 2010; [43] Rao et al. 2013; [20] Jenkins et al. 2009","0.0671;0.3701;-0.1964;-0.2705;-0.2531;-0.0343;0.5482;0.0163;0.0389;0.6875;0.0262",674.163157894737,531.953163695499,2653.68226045609,0.209872897074672,-142.209994199238,-305.290922962746,16.5637794031329,146.270892530709,161.520391841908
38,"natalia_oliveira_2023",1,"[45] Kim et al. 2014","1",666.857894736842,602.118684210526,507.498182915623,0.0823281835446765,-64.7392105263157,-186.247,80.8885000000001,81.5240526315789,94.3326720456023
39,"natalia_oliveira_2023",16,"[47] Nusdwinuringtyas et al, 2014; [55] Almeida et al. 2019; [07] Enrigth et al. 2003; [42] Britto et al. 2013; [50] Zou et al. 2017; [34] Dourado, Vidotto, Guerra 2011; [48] Fernandes et al. 2016; [45] Kim et al. 2014; [26] Jenkins et al. 2009; [27] Alameri et al. 2009; [37] Hill et al. 2011; [40] Britto et al. 2013; [58] Delbressine et al. 2023; [10] Camarri et al. 2006; [32] Soares, Pereira 2011; [04] Troosters, Gosselink & Decramer 1999","0.4076;0.1995;0.1571;0.1331;-0.5497;0.0469;-0.1928;0.1507;-0.002;0.5595;0.258;-0.1287;0.062;-0.2553;-0.4097;0.5641",673.131578947368,665.632196787091,980.442288113275,0.233707987179334,-7.49938216027729,-171.939032640453,139.393240559048,57.175356898612,77.5729878604895
40,"natalia_oliveira_2023",26,"[58] Delbressine et al. 2023; [15] Masmoudi et al. 2008; [04] Troosters, Gosselink & Decramer 1999; [28] Ben Saad et al. 2009; [02] Enright & Sherrill 1998; [45] Kim et al. 2014; [09] Camarri et al. 2006; [10] Camarri et al. 2006; [18] Iwama et al. 2009; [55] Almeida et al. 2019; [06] Gibbons et al. 2001; [43] Rao et al. 2013; [42] Britto et al. 2013; [07] Enrigth et al. 2003; [30] Osses et al. 2010; [37] Hill et al. 2011; [50] Zou et al. 2017; [47] Nusdwinuringtyas et al, 2014; [32] Soares, Pereira 2011; [54] Almeida et al. 2019; [20] Jenkins et al. 2009; [48] Fernandes et al. 2016; [40] Britto et al. 2013; [27] Alameri et al. 2009; [26] Jenkins et al. 2009; [13] Chetta et al. 2006","-0.0207;-0.0855;0.2072;0.5448;0.6798;0.2566;0.3516;-0.3376;0.1713;0.1749;-0.4038;-0.2457;0.2254;-0.0028;-0.0036;0.0583;-0.2775;0.2926;-0.2485;-0.2585;-0.0025;0.1226;-0.2954;0.5857;0.0301;-0.5188",675.826315789474,618.447745038459,1354.60472930844,0.258898098242513,-57.3785707510143,-176.539959194716,64.7013551522616,68.1878292762749,83.2222073997346
41,"natalia_oliveira_2023",20,"[47] Nusdwinuringtyas et al, 2014; [54] Almeida et al. 2019; [10] Camarri et al. 2006; [06] Gibbons et al. 2001; [02] Enright & Sherrill 1998; [34] Dourado, Vidotto, Guerra 2011; [42] Britto et al. 2013; [20] Jenkins et al. 2009; [43] Rao et al. 2013; [18] Iwama et al. 2009; [37] Hill et al. 2011; [27] Alameri et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [26] Jenkins et al. 2009; [50] Zou et al. 2017; [55] Almeida et al. 2019; [48] Fernandes et al. 2016; [45] Kim et al. 2014; [13] Chetta et al. 2006; [30] Osses et al. 2010","0.8455;-0.4073;-0.0798;-0.0206;1.023;-0.1144;0.1172;-0.2257;-0.5496;-0.0798;0.1902;0.7762;0.5865;-0.0904;-0.4896;0.1265;-0.1444;0.3025;-0.4927;-0.2733",666.221052631579,685.33368439917,1135.8209689387,0.184461856056932,19.112631767591,-104.029079637678,144.397728862586,50.580907285759,65.472893685056
42,"natalia_oliveira_2023",7,"[55] Almeida et al. 2019; [45] Kim et al. 2014; [48] Fernandes et al. 2016; [10] Camarri et al. 2006; [27] Alameri et al. 2009; [37] Hill et al. 2011; [06] Gibbons et al. 2001","0.188;0.0692;-0.3972;-0.0654;0.562;0.5753;0.0682",666.631578947368,706.561689872066,827.640362679738,0.23167751220232,39.9301109246973,-74.0751507335659,174.991014547323,63.9834496677509,81.4348848786573
43,"natalia_oliveira_2023",12,"[10] Camarri et al. 2006; [07] Enrigth et al. 2003; [58] Delbressine et al. 2023; [47] Nusdwinuringtyas et al, 2014; [55] Almeida et al. 2019; [28] Ben Saad et al. 2009; [06] Gibbons et al. 2001; [50] Zou et al. 2017; [32] Soares, Pereira 2011; [48] Fernandes et al. 2016; [02] Enright & Sherrill 1998; [30] Osses et al. 2010","-0.2655;-0.0313;-0.0822;0.6692;0.0629;0.634;-0.8539;0.1894;-0.0829;0.3387;0.5266;-0.1051",674.352631578947,513.929500553146,2323.02514303727,0.233945756041857,-160.423131025801,-296.679752913546,-26.3745839101262,162.384548633267,176.178193896289
44,"natalia_oliveira_2023",8,"[07] Enrigth et al. 2003; [10] Camarri et al. 2006; [50] Zou et al. 2017; [20] Jenkins et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [37] Hill et al. 2011; [28] Ben Saad et al. 2009; [15] Masmoudi et al. 2008","-0.0696;-0.0654;0.3275;0.1694;0.3326;0.0528;0.3179;-0.0652",674.7,700.041375480198,2048.36690856227,0.206303812002497,25.3413754801975,-104.600768775535,175.632250846812,58.2908138404984,78.0295363660082
45,"natalia_oliveira_2023",11,"[32] Soares, Pereira 2011; [07] Enrigth et al. 2003; [47] Nusdwinuringtyas et al, 2014; [48] Fernandes et al. 2016; [26] Jenkins et al. 2009; [15] Masmoudi et al. 2008; [34] Dourado, Vidotto, Guerra 2011; [42] Britto et al. 2013; [40] Britto et al. 2013; [37] Hill et al. 2011; [58] Delbressine et al. 2023","-0.5915;0.2251;0.5689;-0.2109;0.3269;0.0121;0.3395;0.1759;-0.2192;0.2256;0.1476",670.252631578947,715.671124497871,1116.5808277365,0.213806566534326,45.4184929189232,-75.0746561394791,186.663264515138,65.8071229331425,82.6196135002696
46,"natalia_oliveira_2023",12,"[04] Troosters, Gosselink & Decramer 1999; [28] Ben Saad et al. 2009; [27] Alameri et al. 2009; [54] Almeida et al. 2019; [09] Camarri et al. 2006; [47] Nusdwinuringtyas et al, 2014; [18] Iwama et al. 2009; [32] Soares, Pereira 2011; [10] Camarri et al. 2006; [26] Jenkins et al. 2009; [13] Chetta et al. 2006; [50] Zou et al. 2017","0.3796;0.6254;0.7257;-0.2263;0.1416;0.1798;0.5662;-0.0746;-0.6101;0.2121;-0.6901;-0.2293",674.363157894737,554.701966633561,1749.63254332992,0.237482408438438,-119.661191261176,-241.342773136372,-4.66456758834696,122.390357357808,137.436857216315
47,"natalia_oliveira_2023",25,"[32] Soares, Pereira 2011; [42] Britto et al. 2013; [55] Almeida et al. 2019; [27] Alameri et al. 2009; [20] Jenkins et al. 2009; [10] Camarri et al. 2006; [26] Jenkins et al. 2009; [58] Delbressine et al. 2023; [37] Hill et al. 2011; [30] Osses et al. 2010; [47] Nusdwinuringtyas et al, 2014; [13] Chetta et al. 2006; [18] Iwama et al. 2009; [54] Almeida et al. 2019; [40] Britto et al. 2013; [45] Kim et al. 2014; [34] Dourado, Vidotto, Guerra 2011; [15] Masmoudi et al. 2008; [50] Zou et al. 2017; [28] Ben Saad et al. 2009; [09] Camarri et al. 2006; [43] Rao et al. 2013; [06] Gibbons et al. 2001; [04] Troosters, Gosselink & Decramer 1999; [07] Enrigth et al. 2003","-0.2831;0.0924;0.0866;0.722;-0.0205;-0.5714;-0.041;0.1381;0.3755;0.0643;0.4969;-0.6411;0.3652;-0.1762;-0.2754;0.2577;0.1093;0.0061;-0.3611;0.7564;0.1025;-0.2737;-0.5371;0.3852;0.2224",680.231578947368,619.005520188103,2396.22938151914,0.176066581251763,-61.2260587592657,-225.505621372978,73.0992352196278,75.8206629532841,97.2223870737549
48,"natalia_oliveira_2023",8,"[20] Jenkins et al. 2009; [13] Chetta et al. 2006; [30] Osses et al. 2010; [50] Zou et al. 2017; [55] Almeida et al. 2019; [32] Soares, Pereira 2011; [18] Iwama et al. 2009; [47] Nusdwinuringtyas et al, 2014","0.266;-0.0675;0.3496;-0.0388;0.1796;-0.1304;-0.0234;0.4649",674.094736842105,653.821908434086,525.688504674086,0.250247645160391,-20.2728284080194,-207.361866204044,161.301983090181,59.1204713791567,81.0022848731149
49,"natalia_oliveira_2023",17,"[02] Enright & Sherrill 1998; [20] Jenkins et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [18] Iwama et al. 2009; [42] Britto et al. 2013; [32] Soares, Pereira 2011; [28] Ben Saad et al. 2009; [40] Britto et al. 2013; [55] Almeida et al. 2019; [13] Chetta et al. 2006; [27] Alameri et al. 2009; [06] Gibbons et al. 2001; [45] Kim et al. 2014; [50] Zou et al. 2017; [10] Camarri et al. 2006; [43] Rao et al. 2013; [15] Masmoudi et al. 2008","0.5311;-0.077;0.0121;0.2588;0.2534;-0.1718;0.6589;-0.3831;0.1728;-0.37;0.5957;-0.3095;0.3388;-0.0783;-0.3097;-0.076;-0.0458",677.705263157895,580.455111588952,1514.64979128598,0.252258240201673,-97.2501515689423,-224.775007704428,4.7656336850032,98.2765346181074,115.007500299165
50,"natalia_oliveira_2023",14,"[34] Dourado, Vidotto, Guerra 2011; [20] Jenkins et al. 2009; [02] Enright & Sherrill 1998; [15] Masmoudi et al. 2008; [18] Iwama et al. 2009; [58] Delbressine et al. 2023; [55] Almeida et al. 2019; [06] Gibbons et al. 2001; [50] Zou et al. 2017; [32] Soares, Pereira 2011; [45] Kim et al. 2014; [27] Alameri et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [54] Almeida et al. 2019","-0.2471;-0.2937;1.0231;-0.2344;-0.1323;-0.1076;0.1551;0.1222;-0.4457;-0.5167;0.4042;0.9004;0.5003;-0.1278",666.084210526316,596.730828838336,1217.98413330765,0.196855460366928,-69.3533816879795,-190.909662675699,86.6367205476634,83.6102416837573,100.438525321403
51,"natalia_oliveira_2023",9,"[07] Enrigth et al. 2003; [58] Delbressine et al. 2023; [09] Camarri et al. 2006; [37] Hill et al. 2011; [15] Masmoudi et al. 2008; [34] Dourado, Vidotto, Guerra 2011; [13] Chetta et al. 2006; [47] Nusdwinuringtyas et al, 2014; [55] Almeida et al. 2019","0.3612;0.2059;0.3315;0.2391;0.0766;-0.1243;-0.7258;0.4954;0.1405",673.278947368421,679.253082600008,817.002078358216,0.204181207586502,5.97413523158663,-153.262436183361,167.427984164156,60.405780803418,80.4438827095372
52,"natalia_oliveira_2023",14,"[54] Almeida et al. 2019; [43] Rao et al. 2013; [26] Jenkins et al. 2009; [55] Almeida et al. 2019; [07] Enrigth et al. 2003; [50] Zou et al. 2017; [47] Nusdwinuringtyas et al, 2014; [09] Camarri et al. 2006; [30] Osses et al. 2010; [34] Dourado, Vidotto, Guerra 2011; [42] Britto et al. 2013; [13] Chetta et al. 2006; [28] Ben Saad et al. 2009; [15] Masmoudi et al. 2008","-0.3195;-0.0087;0.0885;0.0944;0.1889;-0.1139;0.4596;0.1921;0.1969;0.2935;0.2724;-0.6648;0.3286;-0.008",670.273684210526,670.517928997014,1803.12405498861,0.280397155683295,0.244244786488045,-148.090503788951,129.406407226876,48.758159633055,65.6470463266264
53,"natalia_oliveira_2023",5,"[45] Kim et al. 2014; [40] Britto et al. 2013; [50] Zou et al. 2017; [43] Rao et al. 2013; [58] Delbressine et al. 2023","0.6795;0.1446;-0.1354;-0.1901;0.5014",674.952631578947,688.339768837323,1141.87592079462,0.398570197993102,13.3871372583752,-150.668966333539,186.13344223736,57.2115900576324,79.0336978293673
54,"natalia_oliveira_2023",19,"[15] Masmoudi et al. 2008; [20] Jenkins et al. 2009; [54] Almeida et al. 2019; [26] Jenkins et al. 2009; [30] Osses et al. 2010; [27] Alameri et al. 2009; [47] Nusdwinuringtyas et al, 2014; [42] Britto et al. 2013; [45] Kim et al. 2014; [07] Enrigth et al. 2003; [13] Chetta et al. 2006; [40] Britto et al. 2013; [43] Rao et al. 2013; [32] Soares, Pereira 2011; [28] Ben Saad et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [58] Delbressine et al. 2023; [06] Gibbons et al. 2001; [02] Enright & Sherrill 1998","-0.179;-0.063;-0.2287;-0.0941;0.0109;0.6437;0.4808;0.228;0.27;-0.0155;-0.5394;-0.315;-0.1693;-0.2552;0.5998;0.0794;-0.0543;-0.432;1.0329",675.794736842105,577.785922286996,1804.7033626344,0.187596444216327,-98.0088145551097,-247.748349789152,45.565294102941,106.005649904686,124.260313152812
55,"natalia_oliveira_2023",5,"[37] Hill et al. 2011; [13] Chetta et al. 2006; [54] Almeida et al. 2019; [30] Osses et al. 2010; [28] Ben Saad et al. 2009","-0.1398;0.2459;0.3071;0.4708;0.1161",676.021052631579,659.363649886682,1685.99810408797,0.176155710863714,-16.6574027448972,-155.32533416936,124.37326893366,60.2285199655207,77.5578455451315
56,"natalia_oliveira_2023",22,"[04] Troosters, Gosselink & Decramer 1999; [09] Camarri et al. 2006; [32] Soares, Pereira 2011; [06] Gibbons et al. 2001; [43] Rao et al. 2013; [47] Nusdwinuringtyas et al, 2014; [40] Britto et al. 2013; [48] Fernandes et al. 2016; [13] Chetta et al. 2006; [30] Osses et al. 2010; [27] Alameri et al. 2009; [18] Iwama et al. 2009; [34] Dourado, Vidotto, Guerra 2011; [58] Delbressine et al. 2023; [10] Camarri et al. 2006; [15] Masmoudi et al. 2008; [55] Almeida et al. 2019; [28] Ben Saad et al. 2009; [50] Zou et al. 2017; [26] Jenkins et al. 2009; [20] Jenkins et al. 2009; [02] Enright & Sherrill 1998","0.1681;0.3073;-0.1792;-0.3471;-0.0921;0.2554;-0.4654;0.2214;-0.4126;-0.0815;0.559;0.2626;-0.0173;-0.0349;-0.2825;-0.1316;0.1081;0.576;-0.0969;-0.0631;-0.096;0.8422",677.784210526316,571.237763211081,1345.80368109179,0.200794452209511,-106.546447315235,-286.645911115485,7.3724648835049,110.279569428367,125.854163751653
57,"natalia_oliveira_2023",2,"[45] Kim et al. 2014; [09] Camarri et al. 2006","0.5;0.5",686.115789473684,635.356943947368,1278.20294064572,0.0706951647313745,-50.7588455263158,-272.564,86.1001,71.1061860526316,94.4496747309475
58,"natalia_oliveira_2023",15,"[10] Camarri et al. 2006; [32] Soares, Pereira 2011; [42] Britto et al. 2013; [28] Ben Saad et al. 2009; [20] Jenkins et al. 2009; [13] Chetta et al. 2006; [09] Camarri et al. 2006; [04] Troosters, Gosselink & Decramer 1999; [37] Hill et al. 2011; [02] Enright & Sherrill 1998; [27] Alameri et al. 2009; [30] Osses et al. 2010; [06] Gibbons et al. 2001; [54] Almeida et al. 2019; [50] Zou et al. 2017","-0.4594;-0.2054;0.1784;0.6581;-0.1245;-0.4586;0.37;-0.0683;0.2046;0.6705;0.9705;-0.0742;-0.3198;-0.2217;-0.1203",668.436842105263,520.056027332545,1737.00959716367,0.181856821966483,-148.380814772718,-300.211497736655,-18.5413600165179,149.134692129363,166.012724135453
59,"natalia_oliveira_2023",4,"[40] Britto et al. 2013; [50] Zou et al. 2017; [10] Camarri et al. 2006; [45] Kim et al. 2014","0.4467;-0.0236;0.0992;0.4776",668.184210526316,630.221754794229,788.886122176732,0.302200407854814,-37.9624557320864,-159.798453617964,76.6645589736685,57.8858121175188,77.8096445848801
60,"natalia_oliveira_2023",11,"[02] Enright & Sherrill 1998; [55] Almeida et al. 2019; [42] Britto et al. 2013; [18] Iwama et al. 2009; [06] Gibbons et al. 2001; [37] Hill et al. 2011; [32] Soares, Pereira 2011; [15] Masmoudi et al. 2008; [30] Osses et al. 2010; [45] Kim et al. 2014; [27] Alameri et al. 2009","1.1103;0.1198;0.1217;-0.3887;0.1204;0.1129;-0.6239;-0.175;-0.4385;0.2978;0.7433",676.921052631579,615.724112009817,1106.87290437467,0.160050423926318,-61.196940621762,-188.712528305967,78.6545435277825,78.9669850889901,96.7864475890948
61,"natalia_oliveira_2023",3,"[54] Almeida et al. 2019; [43] Rao et al. 2013; [20] Jenkins et al. 2009","0.2736;0.3752;0.3512",668.684210526316,602.498407717953,955.038334335842,0.219642196397945,-66.1858028083624,-197.749514350929,54.6282029499839,79.0880154634451,96.1490422203013
62,"natalia_oliveira_2023",13,"[09] Camarri et al. 2006; [45] Kim et al. 2014; [26] Jenkins et al. 2009; [06] Gibbons et al. 2001; [27] Alameri et al. 2009; [50] Zou et al. 2017; [54] Almeida et al. 2019; [42] Britto et al. 2013; [55] Almeida et al. 2019; [48] Fernandes et al. 2016; [07] Enrigth et al. 2003; [10] Camarri et al. 2006; [28] Ben Saad et al. 2009","0.2771;0.0975;0.2481;-0.4298;0.3132;-0.2491;-0.0119;0.3316;0.3236;-0.0302;0.0223;-0.1893;0.2967",663.305263157895,614.991218195927,1628.27004193854,0.362165158309371,-48.3140449619675,-157.687016840516,51.426580904546,61.6693718321165,76.7857591800441
63,"natalia_oliveira_2023",3,"[55] Almeida et al. 2019; [10] Camarri et al. 2006; [15] Masmoudi et al. 2008","0.3883;0.2675;0.3442",675.005263157895,700.157147211562,1437.89945161692,0.18433614176503,25.1518840536668,-92.7150849506659,147.421321427835,55.7271133498631,70.9678844616433
64,"natalia_oliveira_2023",21,"[48] Fernandes et al. 2016; [47] Nusdwinuringtyas et al, 2014; [58] Delbressine et al. 2023; [06] Gibbons et al. 2001; [50] Zou et al. 2017; [32] Soares, Pereira 2011; [43] Rao et al. 2013; [02] Enright & Sherrill 1998; [28] Ben Saad et al. 2009; [26] Jenkins et al. 2009; [37] Hill et al. 2011; [07] Enrigth et al. 2003; [42] Britto et al. 2013; [09] Camarri et al. 2006; [34] Dourado, Vidotto, Guerra 2011; [15] Masmoudi et al. 2008; [13] Chetta et al. 2006; [54] Almeida et al. 2019; [10] Camarri et al. 2006; [30] Osses et al. 2010; [18] Iwama et al. 2009","0.204;0.4574;-0.0743;-0.4285;-0.1148;-0.1057;-0.1151;0.4963;0.3813;0.1177;-0.0747;-0.0969;0.2836;0.456;0.1518;-0.0736;-0.4678;-0.1519;-0.1096;-0.0039;0.2687",677.468421052632,602.658235936712,1261.51385419159,0.163246165520445,-74.8101851159192,-274.694754411547,60.1546403604233,82.3488366562507,102.410527661507
65,"natalia_oliveira_2023",5,"[09] Camarri et al. 2006; [18] Iwama et al. 2009; [40] Britto et al. 2013; [47] Nusdwinuringtyas et al, 2014; [55] Almeida et al. 2019","0.3031;0.1159;0.2587;0.1287;0.1936",672.731578947368,642.477163481379,912.930072473649,0.288047408231276,-30.2544154659899,-149.058763960914,85.5752902410618,57.1266311259541,76.8881423978083
66,"natalia_oliveira_2023",11,"[50] Zou et al. 2017; [48] Fernandes et al. 2016; [58] Delbressine et al. 2023; [15] Masmoudi et al. 2008; [13] Chetta et al. 2006; [27] Alameri et al. 2009; [42] Britto et al. 2013; [54] Almeida et al. 2019; [04] Troosters, Gosselink & Decramer 1999; [10] Camarri et al. 2006; [28] Ben Saad et al. 2009","-0.2219;0.4167;0.1698;0.007;-0.7549;1.0951;0.1897;-0.2463;0.3033;-0.7026;0.7442",674.726315789474,456.836399825448,1994.24227451765,0.244074527512151,-217.889915964026,-359.704188142548,-98.1756591611472,218.127466106084,229.235272111766
67,"natalia_oliveira_2023",24,"[18] Iwama et al. 2009; [40] Britto et al. 2013; [15] Masmoudi et al. 2008; [58] Delbressine et al. 2023; [54] Almeida et al. 2019; [26] Jenkins et al. 2009; [13] Chetta et al. 2006; [42] Britto et al. 2013; [07] Enrigth et al. 2003; [10] Camarri et al. 2006; [09] Camarri et al. 2006; [37] Hill et al. 2011; [27] Alameri et al. 2009; [04] Troosters, Gosselink & Decramer 1999; [28] Ben Saad et al. 2009; [20] Jenkins et al. 2009; [32] Soares, Pereira 2011; [43] Rao et al. 2013; [47] Nusdwinuringtyas et al, 2014; [48] Fernandes et al. 2016; [30] Osses et al. 2010; [50] Zou et al. 2017; [06] Gibbons et al. 2001; [02] Enright & Sherrill 1998","0.2607;-0.3865;-0.1465;-0.0625;-0.3075;-0.0145;-0.5548;0.0815;-0.0228;-0.4029;0.3356;0.1811;0.7362;0.1292;0.7456;-0.0473;-0.2576;-0.1563;0.4715;0.2093;-0.0336;-0.1682;-0.4944;0.9044",675.436842105263,544.568001627814,1552.93993490073,0.19617803268902,-130.868840477449,-258.562409116117,13.5352044526837,135.153768969404,149.993626826966
68,"natalia_oliveira_2023",20,"[30] Osses et al. 2010; [06] Gibbons et al. 2001; [20] Jenkins et al. 2009; [55] Almeida et al. 2019; [43] Rao et al. 2013; [18] Iwama et al. 2009; [32] Soares, Pereira 2011; [47] Nusdwinuringtyas et al, 2014; [42] Britto et al. 2013; [34] Dourado, Vidotto, Guerra 2011; [15] Masmoudi et al. 2008; [45] Kim et al. 2014; [02] Enright & Sherrill 1998; [07] Enrigth et al. 2003; [50] Zou et al. 2017; [54] Almeida et al. 2019; [58] Delbressine et al. 2023; [48] Fernandes et al. 2016; [10] Camarri et al. 2006; [26] Jenkins et al. 2009","-0.1747;-0.1574;-0.0412;0.1161;-0.2998;-0.1636;-0.3216;0.8711;0.1207;0.0559;-0.0172;0.5576;1.0386;0.0424;-0.1661;-0.41;-0.0132;-0.2154;0.0054;0.1724",670.494736842105,686.278624128119,972.610933662588,0.183928671118978,15.7838872860142,-137.969799516243,143.578441810189,60.1321284471444,76.3956931053018
69,"natalia_oliveira_2023",10,"[30] Osses et al. 2010; [02] Enright & Sherrill 1998; [50] Zou et al. 2017; [55] Almeida et al. 2019; [27] Alameri et al. 2009; [43] Rao et al. 2013; [54] Almeida et al. 2019; [18] Iwama et al. 2009; [28] Ben Saad et al. 2009; [40] Britto et al. 2013","-0.0772;0.6827;-0.3288;0.2188;0.8562;-0.282;-0.2854;0.2862;0.4599;-0.5304",668.036842105263,625.766042920282,1597.67897550514,0.260596321070958,-42.2707991849814,-178.419643013234,85.8938175519914,65.5845551114594,82.3049642179439
